Link,Username,Description,Likes,Comments,Location
https://www.instagram.com/p/Crb6SH0te4Q/,ruslansss9,"Haspa Marathon Hamburg 
23.04.2023🗓️
Долгожданный марафонский дебют после столь долгого перерыва в марафонском беге. Также он первый в Германии! 🇩🇪
Этот марафон мне запомнился почти идеально ровной трассой🛣️, и невероятно крутой организацией. 
Изначально я поставил перед собой на свой взгляд, довольно амбициозную цель 2:43:00. И я начал бежать не сильно спеша, как и спланировал заранее. Первую половину бежал в небольшой группе людей, и пробежал её за 1:22:12. На второй половине я начал понимать, что нужно немного ускоряться, и все те, с кем я бежал первую половину уже пропали из виду. Дальше начались уже настоящие марафонские километры 30-35. Я всё время думал, когда может наступить та самая стеночка)) Но видимо мои длительные тренировки отбили желание ей появляться, и вместо того, чтобы сбавить темп, я его планомерно набирал. Кстати, 36 км я пробежал 3:36, и он стал самым быстрым километром на марафоне, а 42 км за 3:39, по часам получилось на 250 метров больше, чем марафон поэтому последние 450 метров я пробежал в темпе 3:08. 
Интересный факт. На этом марафоне меня никто не обгонял, то есть, как изначально распределились, так и бежали, на второй половине я только и успевал кого-то обгонять, даже за 100 метров до финиша мне удалось обогнать 3 человека))
В итоге я пробежал Марафон за 
2h 42m 02s 🏃‍♂️🏃‍♂️🏃‍♂️
Занял 127 место среди мужчин и 146 среди всех. 
Мужчин добежало 6608 человек.
Всего финишировало Марафон 8664 человека 
Побил свой личный рекорд на целых 9 минут 51 секунд. 
В этом марафоне также бежала и моя мама, она пробежала марафон за 4:32:30. Наша беговая семья очередной подтвердила свой статус Марафонской семьи😂
Интересно, что в этом марафоне приняло участие 19 человек из моего немецкого клуба Werder Bremen. Многие установили свои личные рекорды. Я стал самым быстрым марафонцем с нашей команды)) 
Об этом больше тут: https://www.werder.de/leichtathletik/aktuell/news/2023/hamburg-marathon/
И ещё один интересный факт. Это для меня самый массовый марафон
#running #newpersonalbest #marathon #haspamarathonhamburg #tryshokzon #runningmotivation #runningman #runningevent #laufen #біг #germany #deutschland #ukraine #украина #slavaukraini #sport #марафон",329,28,Hamburg
https://www.instagram.com/p/CrbxMs0MYL2/,piueuropa_cn,"Anche noi abbiamo partecipato alla fiaccolata per la liberazione a #Cuneo con le bandiere dell'Ucraina, dell'Unione Europea, dell'Italia e della NATO.

#oraesempreresistenza #SlavaUkraini",13,0,None
https://www.instagram.com/p/CrbwzrxMNFs/,radicali_cuneo,"Anche noi abbiamo partecipato alla fiaccolata per la liberazione a #Cuneo con le bandiere dell'Ucraina, dell'Unione Europea, dell'Italia e della NATO.

#oraesempreresistenza #SlavaUkraini",48,1,Cuneo
https://www.instagram.com/p/CrbwTJ9A9YF/,mexconucrania,"23 abril 2023. Memoria digital, una semana más cerca de la victoria. #bebravelikeukraine #AguantaUcrania #StandWithUkraine #SlavaUkraini #geroyamslava",11,0,None
https://www.instagram.com/p/Crbui0xsU8e/,cohenmediagroup,"SLAVA UKRAINI bears witness to the ravages of war and the resiliency of the Ukrainian soldiers & civilians. Join filmmaker @bernardhenrilevy for post-film Q&As around the country. #ComingSoon
.
.
.
#slavaukraini #slavaukrainifilm #bernardhenrilevy #documentary #documentaryfilm #intheaters #comingsoon #indiefilm #cohenfilmgroup #cohenmedia #independentfilm #foreignfilm #frenchfilm #film #movies #warzone #warjournalist #journalism #activism #warinukraine",8,0,None
https://www.instagram.com/p/Crbs3pUMZ73/,nastaalmer,What a night of energy @okeanelzy_official .  #slavaukraini,18,0,Klub Studio
https://www.instagram.com/p/Crbr2DANimH/,master_darinka,#slavaukraini #slavaukraina #ukrainebenefitconcert #ukrainebenefit #polsum,0,0,None
https://www.instagram.com/p/Crbq1pKJ-54/,igajm,"@rebrov0 Новий шеврон. Слава Україні! 

#слваукраїні #славаукраїні💙💛 #стопвойна #зупинітьвійну #warukraine #slavaukraini #stopwar #war #славаукраине #украина #українапонадусе #україна #смертьворогам #ukraine #ukraine🇺🇦 #ua  #bluendyellow #ukraineartist #героямслава #украина🇺🇦 #україна #війнавукраїні #зупинітьвійну #українапонадусе #ukreinart #stopwarinukraine #warart #люблюукраїну #alexeyarestovich @alexey.arestovich #goldentimetalent @goldentime.talent #GoldenTimeTalent @printilogo.com.ua #шевронукраїна #шевроныукраина",6,0,None
https://www.instagram.com/p/CrbpDGNor4j/,lucianonoceti,Okean Elzy #music#glorytoukraine #okeanelzy #poland #polska #show #ukraine #slavaukraini,17,0,Klub Studio
https://www.instagram.com/p/CrboI7rPCuc/,chris_turner1990,This pedal has been on a journey! #slavaukraini,4,2,Jonesboro
https://www.instagram.com/p/CrboDqKMZz6/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,3,0,Londyn
https://www.instagram.com/p/CrbnaPoMK1R/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,4,1,Londyn
https://www.instagram.com/p/Crbm_tTsOCM/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,4,1,Londyn
https://www.instagram.com/p/CrbmkJvrqYs/,nauris.macius,#braliukai #😁😁 #birthdayparty #🎉 #jesus #✝️ #matrona_молитва #☦️ #welovejesus #❤️ #mariamagdalena #🩵 #teofiliusmatulionis #💚 #padrepio #👏 #papafrancisco #🙏 #welovebasketball #🏀 #lithuania #🇱🇹 #latvia #🇱🇻 #slavaukraini #🇺🇦 #twins,19,0,None
https://www.instagram.com/p/CrbmrBisILy/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,2,1,Londyn
https://www.instagram.com/p/CrbmQC7sSQc/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,4,1,Londyn
https://www.instagram.com/p/Crbl29vv1Ks/,korali_creations,"Thank you Bailey for your order!
💙💛💙💛💙💛💙💛💙💛💙💛
Proceeds go towards helping Ukraine in the fight for freedom! 
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
Link in bio to shop 🛍️
#slavaukraini #supportukraine #standwithukraine #istandwithukraine #peaceforukraine #🇺🇦 #ukraine #loveukraine #iamukrainian #proudtobeukrainian",10,0,None
https://www.instagram.com/p/CrblyCAPXbE/,the_kazmaniandevil,"#slavaukraini 

Piece of a Ruzzian T72 tank destoryed in the battle for Kyiv in April 2022

#ukraine #canadaukraine #canada #nato #slavaukraine #heromslava #ottawa #ukrainewar2022 #battleforkyiv #ottawaukraine @ukrottawa @ukr.montreal",14,0,None
https://www.instagram.com/p/CrbldxQsSLd/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,4,0,Londyn
https://www.instagram.com/p/CrblJjPMv8u/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,4,0,Londyn
https://www.instagram.com/p/CrblML7Nsp6/,radicalirimini,"Come Radicali Rimini aderiamo all'iniziativa nazionale di @piueuropa e @radicali.it .
Nel giorno della celebrazione della Resistenza al nazifascismo  sosteniamo la Resistenza ucraina contro la barbara e criminale invasione russa.

A Rimini scenderemo in piazza con le associazioni ucraine: Associazione Culturale Europea Italia-Ucraina Maidan - Rimini People For Ukraine Associazione Italia-Ucraina ""Leleka"" per onorare i Martiri della resistenza italiana e quelli della resistenza ucraina.

Carlo Rosselli nel 1936 esortava gli antifascisti italiani accorsi a difesa della Seconda Repubblica spagnola con queste parole ""Oggi in Spagna, domani in Italia"", oggi ci appelliamo a quei valori esortando  le democrazie a non voltare le spalle a un popolo che sta lottando per la propria indipendenza e a lottare in difesa dei valori democratici!

Ieri in Spagna e Italia, oggi nelle pianure ucraine, NO PASARÁN!
#SlavaUkraini 🇺🇦🌻

#europe #europa #italia #italy #emiliaromagna #romagna #rimini #radicali #RadicaliItaliani #liberali #RadicaliRimini #piùeuropa #politica #politicaitaliana #Ucraina #ukraine #ukrainetoday #ukrainewar #ukraineresistance #resistenza #25aprile #partigiani #war #liberazione #pic #picoftheday #photo #card #🇺🇦",12,0,Rimini
https://www.instagram.com/p/CrbkG_Uoi4T/,lucianonoceti,Okean Elzy #music #show #glorytoukraine #slavaukraini #okeanelzy,8,0,Klub Studio
https://www.instagram.com/p/Crbky2osD5K/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,5,1,Londyn
https://www.instagram.com/p/CrbkcXutCNH/,rastuota_,"Mūsų spalvos ukrainietiškuose raštuose 💛💚❤️
Our colours in Ukrainian patterns 💛 💚 ❤️
Наші кольори в українських візерунках 💛 💚 ❤️

https://rastuota.lt/vyrams
#rastuota #raštuota #vyshyvanka #ukraine #siuvineta #siuvinejimas #embroidery #embroiderydesign #slavaukraini #linas #linen #linenshirt #ukrainian #rankudarbas #sew #sewing #hobby #ornaments #ornamentai #drabužiai #clothes #shirtdesign",11,0,None
https://www.instagram.com/p/Crbj4zVMqgR/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,4,1,Londyn
https://www.instagram.com/p/CrbjtKwMHzc/,comunita_dei_russi_liberi,"Tomorrow, if you are in Milan, be with us at the joint procession in occasion of the Anniversary of Italy's Liberation and Resistance. 

Let's say NO to any fascist regime, from that of Mussolini to Putinism!

#russiliberi #milano #eventimilano #25aprile #resistenza #resistenzaitaliana #liberazione #liberazioneditalia🇮🇹 #giornatadellaliberazione #antifascismo #westandwithukraine #standwithukraine #helpukraine #prayforukraine #victoryforukraine #stopputin #russiaisaterroriststate #freerussians #russiansagainstwar #slavaukraini #putinisawarcriminal",37,0,Palestro M1
https://www.instagram.com/p/CrbjZIqLGw3/,rosalie___bernstein,"…
Qu'est-ce que c'est ? Ce sont nos monstres du filet de camouflage ! Ils sautent du sèche-linge.
 
Puisque nous ne produisons plus de bougies de tranchée pour le moment, nous teignons de nombreux tissus pour en faire des filets de camouflage. Tous les jours du matin au soir. 
 
Oui, dans notre baignoire il y a toutes les nuances de vert – kaki, vert sapin, vert foncé, vert clair, anis, menthe et il scintille comme l'émeraude aussi.
 
Je souhaite – de tout mon petit cœur - que tous ces verts protègent de nombreuses vies et sauvent de nombreuses vies. 

ROSALIE   #chatblanc #camouflage #guerreenukraine #staywithukraine #cats_of_world #animals #catsoninstagram #catsukraine #pawsforukraine #standwithukraine #catsforpeace #pawsforpeaceforukraine   #укpaïна #украïна #slavaukraini #славаукраїні💙💛",44,10,None
https://www.instagram.com/p/Crbjc3JsdL4/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,3,0,None
https://www.instagram.com/p/CrbjKhaMSMV/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,2,1,Londyn
https://www.instagram.com/p/CrbjLdsgZKj/,dimitrioudin,Place Maïdan #kyiv #slavaukraini,36,0,None
https://www.instagram.com/p/CrbjTaqMZ2o/,_master_of_clouds,#artsky #magicsky #clouds #bluesky #magicclouds  #spirituality #theatresky #inspiration #designer #artist #photography #freenavalny #stopwarukraine #slavaukraini #saveukraine #savebahmut #glorytoukraine #f16forukraine #tommy_z_ #london,3,0,Londyn
https://www.instagram.com/p/Crbir9BJxTL/,jillhennessyofficial,"Always great to run into wonderful, brave & impactive people in #dc - thank you @victorherlinsky @razom.for.ukraine & all the organizations @georgetownuniversity fighting the good fight for #ukraine 🙏🏽 #slavaukraini",338,10,None
https://www.instagram.com/p/CrbiensLaUQ/,annyta_chekhivska,Переїзд. Нова книга. Медичний трилер. Коледж. Навчання. Стрес. Музика. Біблія. Чай. Рум'яна. Солодощі. Шкарпетки.,57,8,None
https://www.instagram.com/p/CrbieROvKMZ/,tetyanafloridabroker,"Today I took @tsvit_terenu with me to work 😉 it’s an honor to wear his “name”. This young man voluntarily went to fight for his country. Although he lost both of his legs, he is one of the most positive people I’ve ever met. Don’t get distracted by his good looks 🤪 he is also very intelligent, kind, and funny. He turned his tragedy into a triumph. Follow him and his story. See how an ordinary man can make extraordinary changes in this world. #slavaukraini",36,3,None
https://www.instagram.com/p/CrbhlRiJ2t_/,sasha_from_nowhere,When he’s the only operator in your life @andrei_podavach #slavaukraini #podavach,10,0,Santo Domingo
https://www.instagram.com/p/CrbhmEXNJnq/,juha_kulmanen,Naapurin piha sinikeltainen. #slavaukraini #hejasverige,6,0,None
https://www.instagram.com/p/CrbhPU-IDNc/,unitatretracciaventitre,"OF COURSE NOT!! Who do you think I am? There’s ain’t no way I’m gettibg into phyisical contact with a ukrop woman

#slavaukraini #ukraine #своихнебросаем #z #zапобеду #zародину #силаvправде #россия #украина #донбасс #днр #лнр",0,0,None
https://www.instagram.com/p/CrbhA1dtdV4/,gwenaelle_nedelec,"En 1823, éclate à Vilnius (Lituanie) « l'affaire des Philarètes ». Les Philarètes (= amis de la Vertu) sont des étudiants qui se regroupent secrètement pour s'entraider, ou participent à des soirées littéraires où l'on déclame de la poésie. Venus de Lituanie, de Pologne ou d'Ukraine, tous ces étudiants vivent sous la férule du tsar Alexandre 1er. Mais les associations sont interdites, et la découverte de celle des Philarètes va déclencher une immense vague de répression et accélérer le processus de russification de ces trois pays. Voici un extrait de l'oukase du 14 août 1824 qui cible la « sotte nationalité polonaise », et va interdire l'enseignement du droit et des sciences politiques, entre autres… Consternant !
Pour en savoir plus, lisez l’« Itinéraire d’un patriote ukrainien » 😉

#editionsdeshistoiresdanslhistoire #itinerairedunpatrioteukrainien #ukraine #slavaukraini #histoire #histoirevraie #grochow #virtutimilitari #urbanzebrowski #enfantsukrainiens #assembleenationale #crimesdeguerre #russification #StandWithUkraine #StopRussia",4,0,None
https://www.instagram.com/p/CrbfI4bu67l/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",41,2,Україна
https://www.instagram.com/p/Crbe7QQMukS/,runningoliver70,"⛅ Paris, Île-de-France Zwift - 3/510/240 @ 350W/190W in Paris #boycottrussiansport #paris #zwiftparis #champselysees #runforukraine #slavaukraini #zwift #indoorcycling #virtualcycling #armukrainenow #crimeaisukraine #khersonisukraine #russiacommitsgenocideofukrainians #russiacommitsgenocide #bakhmutisukraine #razomforukraine #russiaisaterroriststate #rideforukraine #vegan #veganathlete #cyclingrunner #charityride",48,0,Avenue des Champs-Élysées
https://www.instagram.com/p/CrbepQtu2Jb/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",39,0,Україна
https://www.instagram.com/p/CrberK1uXxz/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",30,0,Україна
https://www.instagram.com/p/CrbeJTAuqMx/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",22,0,Україна
https://www.instagram.com/p/CrbeDYPuPPH/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",25,2,Україна
https://www.instagram.com/p/Crbd9zxu8ys/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",24,0,Україна
https://www.instagram.com/p/CrbduhbuynV/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",32,1,Україна
https://www.instagram.com/p/Crbd2emuhJX/,zelenskiy.1978.fan,"❤️‍🔥🫶
_
-
_
-
_
-
_
#zelenskiy #zelenskyy #zelenskiy_official #zelensky #presidentvolodymyrzelensky #presidentzelenskyy #presidentzelenskiy #vova #president #volodymyrzelensky #president #uk #ukrayna #slavaukraini",28,0,Україна
